층,유저 이름,직업
1층,Azalea Az,Dragoon
1층,Nohs Neige,Bard
1층,Silvia Lalantotto,Gunbreaker
1층,Nipopo Nipolson,Paladin
1층,Sana Alfort,WhiteMage
1층,Tsubaki Kogetsu,Scholar
1층,Arya Crestfall,Monk
1층,Deku Nut,Dragoon
1층,Crem Elkoth,Bard
1층,Fedhas Madash,RedMage
1층,Mimi Meister,Gunbreaker
1층,Kitty Swiftpaws,Paladin
1층,Tabi Majo,WhiteMage
1층,Healing Parties,Scholar
1층,Adalbert Thunderfists,Monk
1층,Homercss Greenling,BlackMage
1층,Sol Liloquy,Bard
1층,Meno Sai,Dragoon
1층,Thorn Bombadil,Paladin
1층,Lazee Ti'red,Warrior
1층,Aeilana Corzon,Scholar
1층,Sylvee Doomswitch,Astrologian
1층,Touka Amamiya,BlackMage
1층,Astillo Shiron,Monk
1층,Commie Panda,Bard
1층,Poached Ecks,Dancer
1층,Rae Revenant,Gunbreaker
1층,Violet Mango,Warrior
1층,Vega Lyra,Scholar
1층,Nir Aaereitis,Astrologian
1층,Mysarie Aeslyn,Monk
1층,Neijr Idntknow,BlackMage
1층,Swift Rage,Bard
1층,Noriri Nori,Dragoon
1층,Irus Mao,Paladin
1층,Fruitpunch Samurai,Gunbreaker
1층,Zan Zoken,WhiteMage
1층,Falala Arara,Scholar
1층,Nota Dps,Monk
1층,Alys Sama,Dragoon
1층,Alunia Lodas,BlackMage
1층,Gwynevere Menethyl,Dancer
1층,Ancalagon Rhalgr,DarkKnight
1층,Camus Rhad'kor,Paladin
1층,Vini Pon,Scholar
1층,Archon Ghoul,Astrologian
1층,Rioszz Shan,Bard
1층,Lebannen Nox,Dragoon
1층,J'aru Fuet,Summoner
1층,Yuuki Koyama,Ninja
1층,Kougami Tetsuya,Gunbreaker
1층,Nito Lorian,Paladin
1층,Kami Shirayuri,WhiteMage
1층,Oulan Loire,Scholar
1층,Yavana Rathriel,Monk
1층,Yen Rose,Dragoon
1층,Xu Shi,Bard
1층,Arctos Ursus,Summoner
1층,Morvran Stillguard,Paladin
1층,Skaddar Askandir,Scholar
1층,Liadry Swiftshot,DarkKnight
1층,Melody Asheran,Astrologian
1층,Lucy Steeper,Bard
1층,Tia Tharipso,Dragoon
1층,Paljero Nono,RedMage
1층,Risen Incursio,Ninja
1층,Nico Ambernite,WhiteMage
1층,Yendra Laphelia,Paladin
1층,Vannes Lightway,Gunbreaker
1층,Alician Aion,Scholar
1층,Natalia Lanvaldear,Monk
1층,Gaku Alford,Dragoon
1층,Haru Quartz,Summoner
1층,Jagaa Imo,Dancer
1층,Ruka Haru,Paladin
1층,Lucia Iscariot,DarkKnight
1층,K'roma Somali,WhiteMage
1층,Ei Ton,Scholar
1층,Milkyray Reborn,Monk
1층,Lupinya Cat,Dragoon
1층,Tittus Crux,Bard
1층,Madlyn Mononoke,Summoner
1층,Made'in Heaven,DarkKnight
1층,Kampf Kekz,Paladin
1층,Milliana Akizuki,Scholar
1층,Hoshi Yoshi,WhiteMage
1층,Dro Rond,Samurai
1층,Starboard Larboard,Monk
1층,Anaviell Seris,Bard
1층,Choco Seirhan,RedMage
1층,Laolyth Frekihugin,Paladin
1층,Chocho Kakao,Gunbreaker
1층,Yorhu Tsukoh,WhiteMage
1층,Vyriah Altaisen,Scholar
1층,Samiru Falkhort,Samurai
1층,Amira Otonashi,Dragoon
1층,Yu Moonfang,Bard
1층,Caius Ranford,RedMage
1층,Alkeid Yashiro,DarkKnight
1층,Freya Valentine,Paladin
1층,Erin Noir,Scholar
1층,Annya Linz,Astrologian
1층,Drill Tips,BlackMage
1층,Nick Young,Dragoon
1층,Maho Barkhorn,Monk
1층,Taeshi Iya,Dancer
1층,Hruodig Hruodiger,Paladin
1층,Maso C',Gunbreaker
1층,Serena Aurorae,Scholar
1층,Odori Tsuki,WhiteMage
1층,Reito Asagiri,Monk
1층,Lacea Lloyd,Dragoon
1층,Noku Romu,Summoner
1층,Nano Neko,Bard
1층,Liruru Liru,Gunbreaker
1층,Sora Gotintum,WhiteMage
1층,Seizi Rikusora,DarkKnight
1층,Cosmo Lemur,Scholar
1층,Rai Geki,BlackMage
1층,Allusia Iriye,Monk
1층,Rald Bthar,Dragoon
1층,Cita Cerentes,Bard
1층,Rab Astrasza,DarkKnight
1층,Yoshi Child,WhiteMage
1층,Jassa Tivoi,Paladin
1층,Rinon Inanna,Scholar
1층,Dawn Albarn,Summoner
1층,Kin Dred,Monk
1층,Sou Touos,Dragoon
1층,Lucy Orchid,Bard
1층,Kamyu Lee,Paladin
1층,Ay Ly,WhiteMage
1층,Franziska Schicksal,DarkKnight
1층,Ashley Azzurri,Scholar
1층,Sambemosi Gondoleon,BlackMage
1층,Gene Gene,Dragoon
1층,Didnt Doit,Samurai
1층,Kyouko Hori,Machinist
1층,Sophia Alessa,Warrior
1층,Maron Fray,Paladin
1층,Hunny Bunny,WhiteMage
1층,Lanfear Valkyria,Scholar
1층,Zayan Shan'sethal,Dragoon
1층,Scarlett Millenis,Summoner
1층,Bazhen Aonun,Ninja
1층,Leya Mete,Dancer
1층,Near Taiyo,Gunbreaker
1층,Dany Ryourinin,Paladin
1층,Lluna Fox,Astrologian
1층,Crystal Mccloud,Scholar
1층,Xepher Nivelungen,Monk
1층,Syuryu Sylvania,BlackMage
1층,Papico Dx,Bard
1층,Kuintia Purple,Dragoon
1층,Azcat Suketarou,DarkKnight
1층,Azu Karomix,Paladin
1층,Aisha Kinoko,WhiteMage
1층,Hiroro Moon,Scholar
1층,John's Aaalt,Dragoon
1층,Mika Lynn,Monk
1층,Millhi Biscotti,Summoner
1층,Sagittarius Sylaria,Bard
1층,Summer Thotdog,WhiteMage
1층,Ravi Oli,DarkKnight
1층,Viviane Pendragon,Paladin
1층,Captain Asharladon,Scholar
1층,Lena Wisteria,Dragoon
1층,Aya Branford,Monk
1층,Aro Minlaro,RedMage
1층,Har Dingal,Bard
1층,Lei Izanami,Paladin
1층,Diavolo Jecter,WhiteMage
1층,Loyd Blue,DarkKnight
1층,Laura Hevn,Scholar
1층,Evie Luana,BlackMage
1층,Kinetic Syn,Monk
1층,Cata Lysis,Dragoon
1층,Naru Nakano,Bard
1층,Yung Strelok,WhiteMage
1층,Flandre Scarlette,Scholar
1층,Doctor Badfish,Gunbreaker
1층,Kin Slayer,Paladin
1층,Punitz Numb,Monk
1층,Shoca Adm,Bard
1층,Chimpanzee Bonobo,Dragoon
1층,Zucco Pecco,RedMage
1층,Noel Fletcher,Gunbreaker
1층,Flowey Flower,Paladin
1층,Yucca Edenfelde,Scholar
1층,Amariri Amari,WhiteMage
1층,Sakura Fleur,Bard
1층,Sith Skyward,Dragoon
1층,Haruka Ymagata,Ninja
1층,Uruo Ryo,RedMage
1층,Monokuro Hy,Gunbreaker
1층,Lilulu Worzen,DarkKnight
1층,Farina Presti,Scholar
1층,Noki Vermilion,Astrologian
1층,Msyu Nya,Dragoon
1층,Nixillis Nihiru,BlackMage
1층,Verzell Varion,Bard
1층,Y'vara Renn,Dancer
1층,Diamond Estole,Paladin
1층,Nanami Chiaki,Warrior
1층,Exiras Nex,Scholar
1층,Ayer Nahvi,Astrologian
1층,Ars Notoria,Dragoon
1층,Straw'hat Luffy,Monk
1층,Alan Turing,Bard
1층,Gilrain Reindeer,Summoner
1층,Little Ducky,WhiteMage
1층,Lemure Estelle,Scholar
1층,Oliver Frances,Paladin
1층,Cyrus Aiakos,Gunbreaker
1층,Asahi Mcdowell,Dragoon
1층,Ran Pork,Monk
1층,Pharol Black,Summoner
1층,Uwoharu Chobo,Bard
1층,Kan Nori,DarkKnight
1층,Queen Qe,Gunbreaker
1층,Emilie Riviere,WhiteMage
1층,Menma Menma,Scholar
1층,Meow Meowys,BlackMage
1층,Disco Dindu,Monk
1층,Seia Luxurios,Dragoon
1층,Jon Fire,Dancer
1층,Fattel Bianti,Gunbreaker
1층,Meza Shi,Paladin
1층,Rin Enami,Scholar
1층,Infernus Lebel,Astrologian
1층,Kani Pan,Monk
1층,Alexa Felwinter,Dragoon
1층,Pitter Patter,BlackMage
1층,Synnata Selanoh,Dancer
1층,Dargon Lady,Warrior
1층,Inori Mixchi,Gunbreaker
1층,Gabriel Hyrule,Scholar
1층,Ocyl Xenosai,Astrologian
1층,Yui Nakaoka,Monk
1층,Rio Sharlouis,Summoner
1층,Ina San,Dragoon
1층,Mokugyonn Jack,Dancer
1층,Leon Tis,Gunbreaker
1층,Darkfalz Vasser,Warrior
1층,Rise Matushita,WhiteMage
1층,Astrea Stella,Scholar
1층,Pika Boo,Monk
1층,Izanami Kaiten,Summoner
1층,Areon Sigral,Dragoon
1층,Demi Demi,Dancer
1층,Jacob Lionheart,Paladin
1층,Ari Dyones,Warrior
1층,Neliel Yori,Scholar
1층,Mirajane Dyones,WhiteMage
1층,Okiu Matsui,Monk
1층,Toasty Buns,BlackMage
1층,Oni Freelove,Machinist
1층,Sasha Ridley,Dragoon
1층,Rin Windrider,Gunbreaker
1층,Stealth Sai,Paladin
1층,Angary Fays,WhiteMage
1층,Armes Solum,Scholar
1층,Kiyo Ko,BlackMage
1층,Lemon Drops,Monk
1층,Mia Mia',Dragoon
1층,Rinchan Nau,Dancer
1층,Rag'ger Deathblow,DarkKnight
1층,Oryza Mercury,Paladin
1층,Gouka Mekkyaku,Scholar
1층,Atherisch Kujata,WhiteMage
1층,Carome Luke,Monk
1층,Blaze Razgriz,Dragoon
1층,Kyun-kyun Saeba,Bard
1층,Leshy Leshy,RedMage
1층,Metal Blue,Warrior
1층,Mana Wright,Paladin
1층,Nito Tia,Scholar
1층,Katsudon Okawari,WhiteMage
1층,Alex Slekbit,Monk
1층,Aloh'ir Lazoran,Summoner
1층,Maya Kimura,Dragoon
1층,Zwin Aswad,Dancer
1층,Bun Breaker,Paladin
1층,Ncmacy Tachibana,Warrior
1층,Xau Rabntah,WhiteMage
1층,Pimoh Orinx,Scholar
1층,Ryu Cifer,Monk
1층,Spyce Cowboy,BlackMage
1층,Sharp Meow,Dancer
1층,Waterless Ocean,Samurai
1층,Noire Shinzou,DarkKnight
1층,Law Timberwolf,Warrior
1층,Rav Bird,Scholar
1층,Snarglarf Demiglaze,Astrologian
1층,Kaki Sayori,BlackMage
1층,Ayano Yurii,Bard
1층,Yuki Noel,Summoner
1층,Koito Yuu,Ninja
1층,Shiro Sagi,WhiteMage
1층,Kutori Nota,DarkKnight
1층,Kaze Hafuri,Paladin
1층,Slience River,Scholar
1층,Oka Pii,Summoner
1층,Sophy Selve,Dragoon
1층,Fal Cyon,Machinist
1층,Henrietta Baldesion,Dancer
1층,Ocha Ocha,DarkKnight
1층,Toya Effort,Paladin
1층,Ruki Vincent,Scholar
1층,Saku Ootori,Astrologian
1층,Mayuri Shina,Monk
1층,Vaiolette Zetian,Dragoon
1층,Harlon Gno,Summoner
1층,Nalu Vera,Bard
1층,Caroline Arles,WhiteMage
1층,Lyari Khaalindaan,Paladin
1층,Odett Telos,DarkKnight
1층,Verynn Vidarli,Scholar
1층,Chimpanze Bonobo,Dragoon
1층,Nidelia Se'ria,Summoner
1층,Rukasu Merinu,Monk
1층,Rem Edelgart,Dancer
1층,Valar Morgulis,Paladin
1층,Shadow Saikyou,Warrior
1층,Holy Cookie,Scholar
1층,Lia Sakura,WhiteMage
1층,Radical Pringle,Dragoon
1층,Reiko Lionhart,Samurai
1층,Nani Sore,Summoner
1층,Xentia Dyzmite,Machinist
1층,Blizzard Snowlington,Paladin
1층,Lavinia Lansfeld,WhiteMage
1층,Skinny Meo,Gunbreaker
1층,Kazuo Kazuhiro,Scholar
1층,Meowseph Stalin,Dragoon
1층,Saori Kimura,Bard
1층,Myuze Ackerman,Summoner
1층,Nota Furi'irl,Dancer
1층,Undie San,Paladin
1층,Telalia Noxgath,WhiteMage
1층,Kyani Jawantal,Warrior
1층,Hadou Sifu,Scholar
1층,Hidetsugu Umezawa,BlackMage
1층,Siyron Fullbreak,Monk
1층,Ignis Pendragon,Dragoon
1층,Day Dream,Dancer
1층,Khuja Abila,Gunbreaker
1층,Anomander Rake,Paladin
1층,Aresity Whitestar,Scholar
1층,Bevral Ranstred,WhiteMage
1층,Rivelia Wise,Monk
1층,Sofia Khaldot,Dragoon
1층,Nyotee Kheetii,BlackMage
1층,Lanaya Tsuki,Bard
1층,Alec Hawkeyes,Paladin
1층,Akaya Amaranth,Warrior
1층,Nande Monai,WhiteMage
1층,Elykai Maliq,Scholar
1층,Lizha M'dennmo,Dragoon
1층,Sakaku Arkwright,BlackMage
1층,Mitsuha Kenedi,Machinist
1층,Cocol Tanok,Monk
1층,Tae Zanget,Warrior
1층,Sera Aizawa,Gunbreaker
1층,Meruru Meru,WhiteMage
1층,Cloche Pastalia,Scholar
1층,Cyrilla Palan,Monk
1층,Goofy Brah,Dragoon
1층,Stick Mcqueen,RedMage
1층,Maddie Mcqueen,Dancer
1층,Stealthy Panda,Warrior
1층,Aine Malkut,Gunbreaker
1층,Joseph Mcidiot,Scholar
1층,Crimson Ivy,Astrologian
1층,Luxio Bradyon,Monk
1층,Merrick Rakshasa,Summoner
1층,Gilrain Misty,Machinist
1층,Kokuto Hyperion,Dragoon
1층,Mikage Lestawind,Paladin
1층,Across Isolde,Gunbreaker
1층,Rico Flower,Scholar
1층,Flare Scarlet,Astrologian
1층,Ayu Hamasaki,BlackMage
1층,Straken Farseeker,Monk
1층,Hulvein Wyrmblood,Dragoon
1층,Ludi Sinclair,Bard
1층,Arthur Law,Gunbreaker
1층,Dr Strangelove,Paladin
1층,Michi Feena,WhiteMage
1층,Arista Flora,Scholar
1층,Fun Breaker,Monk
1층,Egi Azalea,Summoner
1층,E'lynia Falh,Dragoon
1층,Asuna Raha,Bard
1층,Merlo Fitzlihtsyn,DarkKnight
1층,Hyourin Maru,Paladin
1층,Princess Rinoa,WhiteMage
1층,Scrub Lord,Scholar
1층,Miraut Draigeaux,BlackMage
1층,Rosean Kairos,Machinist
1층,Kohvu Lynx,Dragoon
1층,Summus Shelby,Samurai
1층,Half Tank,DarkKnight
1층,Kimikko Novastar,Gunbreaker
1층,Scarlet Jackal,Scholar
1층,Kirito Kiza,Astrologian
1층,Chaika Prime,Machinist
1층,Veleanu Daksa,Dragoon
1층,Shanaelle Deruet,Samurai
1층,A'thera Feathermoon,Dancer
1층,Luka Br,Gunbreaker
1층,Masakari Sifaris,Warrior
1층,Liliruca Arde,WhiteMage
1층,Chuang Mei,Scholar
1층,Majestic Jiggle,Machinist
1층,Peanut Princess,RedMage
1층,Mizu Kimura,Samurai
1층,Mikumiku Dance,Dancer
1층,Roroan Tataan,Gunbreaker
1층,Frey N',WhiteMage
1층,Shuel Lo,Scholar
1층,Astrelle Drillemont,Paladin
1층,Estelle Alirs,Dragoon
1층,Karua Bana,Bard
1층,Kuro Feather,Monk
1층,Pen Pachi,BlackMage
1층,Win Glanvalt,Paladin
1층,Reone Titor,DarkKnight
1층,Magic Tanachan,WhiteMage
1층,Vitala Arda,Scholar
1층,Jorge Amariya,Dragoon
1층,Kexul Bellcaunion,Summoner
1층,Z'riha Tia,Machinist
1층,Toxic Fuppet,Ninja
1층,Kyria Dotharl,Warrior
1층,Konnie Lunaris,Gunbreaker
1층,Khloe Amariya,Scholar
1층,Rielle Medella,WhiteMage
1층,Fa Ov,Monk
1층,Reno Rodriguez,Dragoon
1층,Garmie Bear,Bard
1층,Sophro Synay,RedMage
1층,Bjorn Jormungandr,Paladin
1층,Nature Sucks,DarkKnight
1층,Irina Melekurn,WhiteMage
1층,Stukova Bajorknek,Scholar
1층,Nieka Nirvanor,Summoner
1층,Xen Universe,Bard
1층,Pahchi Barriga,Dragoon
1층,Amaru Ryudo,Monk
1층,Xtrema Invicta,DarkKnight
1층,Heron Tendan,Paladin
1층,Vylia Invicta,WhiteMage
1층,Daji Amatsu,Scholar
1층,Lin Ledal,BlackMage
1층,Eri Izuhara,Dragoon
1층,Sam Kets,Bard
1층,Dia Framps,Dancer
1층,Eikko Etsuko,Gunbreaker
1층,Seimu Mipu,Paladin
1층,Rinneas Alterin,Scholar
1층,Mash Buttons,Astrologian
1층,Mia Orchid,Summoner
1층,Alma Cleyer,Dragoon
1층,Lyla Parker,Bard
1층,Liera Orchid,Ninja
1층,A'tomos Marin,Gunbreaker
1층,Mikaze Aldier,Paladin
1층,Karuwye'ta Zhwan,WhiteMage
1층,Nao Takashina,Scholar
1층,Shiku Rolo,BlackMage
1층,Nagato Sakaki,Monk
1층,Ruby Kilath,Warrior
1층,Pamimi Pami,Paladin
1층,Lily Desu,WhiteMage
1층,Pi'qi Solaerim,Astrologian
1층,Reina Mashujaa,BlackMage
1층,Loose Groose,Dragoon
1층,Lyralia Yirvae,Dancer
1층,Mord-sith Morgiana,Bard
1층,Ash Alpha,Gunbreaker
1층,Miyuki Miyamoto,Paladin
1층,Muire Itasha,Astrologian
1층,Ashanti Malfeen,Scholar
1층,Koopa Sahagin,Summoner
1층,Jarkins Matoi,Machinist
1층,Robert Dahweirdacus,Dragoon
1층,Inigo Laslow,Dancer
1층,Gleita Sobery,Warrior
1층,Balkzardan Stoneforge,DarkKnight
1층,Mani Okazaki,WhiteMage
1층,Charma Lee,Astrologian
1층,Sosira Soroyu,Bard
1층,Vis Zzz,Machinist
1층,Sophia Hundera,Dragoon
1층,Kaius Castell,Gunbreaker
1층,Viola Neith,WhiteMage
1층,Naki Ryiu,Scholar
1층,Geo Front,Dragoon
1층,Shiori Nakatsu,Summoner
1층,Seylum Allusia,Machinist
1층,Furax Konohana,Ninja
1층,Ember Wei,Warrior
1층,Shana Rhadamantis,DarkKnight
1층,Azusa Nao,WhiteMage
1층,Dazai Chord,Scholar
1층,Chii Aruel,Dragoon
1층,Anna Eirkisdottir,Summoner
1층,Makoto Arube,Bard
1층,Alphonse Mayrose,Ninja
1층,C'eleanor Greywolfe,DarkKnight
1층,Data Lethiel,Paladin
1층,Frets Lethiel,WhiteMage
1층,Jonathan Pess,Scholar
1층,Leo Grandet,Summoner
1층,Toson Tsumura,Monk
1층,Poko Run,Bard
1층,Noritama Tadokoro,Dragoon
1층,Einherjar Chocola,Paladin
1층,Theodor Dhahabu,DarkKnight
1층,Myuritis Aifiea,WhiteMage
1층,Mimi Lupicia,Astrologian
1층,Natsu Kazzle,Monk
1층,Ran Dle,Machinist
1층,Akaino Egc,Bard
1층,Yukisa Yuituki,Dancer
1층,Spo Rtin,Warrior
1층,Kod Dahaka,DarkKnight
1층,Suzuya Prototype,Scholar
1층,Ciero Yarn,WhiteMage
1층,Riruka Stanford,Machinist
1층,Uru Alden,Monk
1층,Billy Holly,Dragoon
1층,Eris Read,Summoner
1층,Iron Ape,Gunbreaker
1층,Gadol Mori,DarkKnight
1층,Izumi Mikumari,WhiteMage
1층,Pink Dianthus,Scholar
1층,Keo Rei,Samurai
1층,Domitien Telumbra,Dragoon
1층,A'rcand Vold,Machinist
1층,Daddy Bara'lion,RedMage
1층,Hymlock Stravis,Gunbreaker
1층,Orlandeau Mormont,Paladin
1층,Kitty Gaga,Scholar
1층,Para Sox,Astrologian
1층,Havoc Demon,BlackMage
1층,Gregor Valbaun,Dragoon
1층,Tarky Yiwarky,Summoner
1층,Hana Farron,RedMage
1층,Anubis Nephthys,Gunbreaker
1층,Krazin Kronus,Warrior
1층,Ishamael Nae'blis,Scholar
1층,Ein Ptolemy,Astrologian
1층,Lux Altani,BlackMage
1층,Shiroumi Ao,Dragoon
1층,Katt Amariyo,Bard
1층,Uru Sai,Machinist
1층,Jim Northwood,Gunbreaker
1층,Lutschi Fer,Warrior
1층,Jk Rollin,WhiteMage
1층,Sarah Heartfilia,Scholar
1층,Ai Beru,Samurai
1층,Lilium Wolcot,Machinist
1층,Alice Asclepius,Dragoon
1층,Petan Coo,BlackMage
1층,Hauru Metaru,DarkKnight
1층,Kathalina Lauran,Gunbreaker
1층,Verita Woods,WhiteMage
1층,Heathdien Astral,Scholar
1층,Aoi Meowmori,Machinist
1층,Layla Prismriver,Summoner
1층,Mino Kosaka,Dragoon
1층,Saya Sasamiya,Monk
1층,Rurukasu Rerekasu,Paladin
1층,Fullarmor Vii-Viii-I,Warrior
1층,Chalvin Orz,WhiteMage
1층,Arthuria Lily,Scholar
1층,Benton Benkei,Monk
1층,Meson Taru,Dragoon
1층,A'jeren Memelai,Summoner
1층,Aiore Astrassar,Dancer
1층,Iro Forte,Gunbreaker
1층,Zayne Angvar,Warrior
1층,Anna Ackerman,Scholar
1층,Captain Morganio,WhiteMage
1층,Remi Lami,Dragoon
1층,Nitori Aram,Monk
1층,Lyric Ric,Machinist
1층,Ore Sama,BlackMage
1층,Kei Kreuz,DarkKnight
1층,Sho Hq,WhiteMage
1층,Onion Santamaria,Paladin
1층,Ciel Hellcat,Scholar
1층,Tunnelsnake Bach,BlackMage
1층,Felix Mcfelixfelix,Machinist
1층,Caspeaux Beaumont,Dragoon
1층,Caesar Goodfellow,Summoner
1층,Johnny Starman,DarkKnight
1층,Lilinen Tatanen,Gunbreaker
1층,Frederic Beaumont,Scholar
1층,Biggs Reawakening,WhiteMage
1층,Jo Carpenter,Samurai
1층,Randgris Tohka,Summoner
1층,Apple Tree,Dragoon
1층,Lyranne Nightsong,Dancer
1층,Mortanius Zuveks,DarkKnight
1층,Leper Mesia,WhiteMage
1층,Nu Thirteen,Paladin
1층,Tanarin Zakaith,Scholar
1층,Renea Selen,Dragoon
1층,Charlotte Messier,Machinist
1층,Anri Aldrich,RedMage
1층,Erik Attano,Monk
1층,Hussu Man,Paladin
1층,Nico Lisette,WhiteMage
1층,Lieze Noitamina,Astrologian
1층,Tenzai Light,Monk
1층,Eilidh Yorha,BlackMage
1층,Lord Vathry,Bard
1층,Neryth Tohka,Dragoon
1층,Cornelia Allen,DarkKnight
1층,Squigg Almacia,Gunbreaker
1층,Affy Vuwazi,Scholar
1층,Guardian Angel,WhiteMage
1층,Riko Fury,Machinist
1층,Mashiro Miyako,Ninja
1층,Tali Fury,RedMage
1층,Bobbu Duck,Summoner
1층,Kirara Bernstein,DarkKnight
1층,Jonathon Elderberry,Gunbreaker
1층,Couchgirl Neviutz,WhiteMage
1층,Minato Ura,Astrologian
1층,Tobi V'apa,Monk
1층,X'miyuu Sabaahji,Summoner
1층,Zhai'a Tayuun,Ninja
1층,Arashi Tsuki,Dancer
1층,Lemon Drizzle,Paladin
1층,Maewe Saanobe,Scholar
1층,Valeyna Senaya,Warrior
1층,Mai'miki Blazblue,Astrologian
1층,Syukou Lon,BlackMage
1층,Mori Kinako,Samurai
1층,Guramu Nabega,Machinist
1층,Puyotya Super,Dragoon
1층,P'on Kappa,Paladin
1층,Parara Para,DarkKnight
1층,Shirakiin Ririchiyo,WhiteMage
1층,Roka Yamada,Scholar
1층,Aria Diamond,BlackMage
1층,Lion Solayama,Machinist
1층,Graf Bf,Samurai
1층,Orzeld Sownon,Bard
1층,Portal Glados,Warrior
1층,Fiona Maclain,WhiteMage
1층,Yumekagetu Sakura,DarkKnight
1층,Dyuk Burrel,Scholar
1층,Walter Franklin,Monk
1층,Olphilia Ri'ist,Bard
1층,Rhys Yshara,Dragoon
1층,Tempest Roulemet,Summoner
1층,Stratos Masters,DarkKnight
1층,Kara Kielle,WhiteMage
1층,Sam Bell,Paladin
1층,Taiga Lowell,Scholar
1층,Heropon Coops,Dragoon
1층,Nyu Yuno,Bard
1층,Momo Lockhart,Samurai
1층,Kae'dens Alexandros,Dancer
1층,Warm Bread,WhiteMage
1층,Ghrawl Prime,DarkKnight
1층,Ruka Teioh,Paladin
1층,Bime Erz,Scholar
1층,Seaku Typhoeus,BlackMage
1층,Alloy Steele,Dragoon
1층,Eyngeim Skylthaemrwyn,Machinist
1층,Mimiria Miria,Dancer
1층,Fraewyb Lihteidinwyn,Gunbreaker
1층,Gail Larkspur,Paladin
1층,Hisa Moriyama,WhiteMage
1층,Nausicaa Vmk,Scholar
1층,Sillony Hisame,Monk
1층,Lulu Selena,Bard
1층,Cynli Viana,Summoner
1층,Myscha Rehl,Dancer
1층,Stella Kuroi,DarkKnight
1층,Aurin Isfanger,WhiteMage
1층,Thana Tails,Gunbreaker
1층,Alumecia Crowell,Astrologian
1층,Almeida Mizarea,Machinist
1층,Rhiki Sylva,BlackMage
1층,Myon Soft,Dragoon
1층,Meol Merchant,Dancer
1층,Cecile Cosima,WhiteMage
1층,Loanne Athenuvie,Scholar
1층,Rys Sol,Warrior
1층,Sick Filth,Paladin
1층,Doxy Rue,Monk
1층,Clarissa Evergarden,Samurai
1층,Helmuth Wor,Dragoon
1층,Derpy Shot,RedMage
1층,Archer Sterling,Gunbreaker
1층,Therai Jakkya,Warrior
1층,Rhaya Gungnir,Scholar
1층,Pen Pen,WhiteMage
1층,Maxwell Snart,Dragoon
1층,Samson Simpson,Samurai
1층,Alena Starstealer,Summoner
1층,Malina Regina,Dancer
1층,Ozma Black,Gunbreaker
1층,Violet Hope,Warrior
1층,Asuka Rei,WhiteMage
1층,Svala Malcaster,Scholar
1층,Raaksha Sellecerre,BlackMage
1층,Wall Dough,Samurai
1층,Turk Mcgurk,Monk
1층,Kendel Dagnir,Dancer
1층,Scribs King,Paladin
1층,Ciaran Clavat,Gunbreaker
1층,Hestia Hikami,Scholar
1층,Ians Taturum,WhiteMage
1층,Ab Cd,Dragoon
1층,Lyric Thought,Bard
1층,Blont Field,Ninja
1층,Mikko Miiko,RedMage
1층,Azul Celas,Paladin
1층,Parallel Kozak,DarkKnight
1층,Invy Xray,WhiteMage
1층,Hati Mani,Scholar
1층,Rezorark Shidaretsuki,BlackMage
1층,Rikku Lizha,Dragoon
1층,Lyn Mun,Bard
1층,Vignette April,Ninja
1층,Hinoa Hakurei,DarkKnight
1층,Xedas Vexis,Warrior
1층,Deins Neridas,Astrologian
1층,Zilithia Umbralight,Scholar
1층,Kay Dewitt,Monk
1층,Lemon Ized,Dragoon
1층,Darion Cai,RedMage
1층,Cis Kuberi,Dancer
1층,Vox Sapphire,Warrior
1층,Bunnygirl Senpai,Paladin
1층,Sadu Dotharl,WhiteMage
1층,Kanri Kaenan,Astrologian
1층,Oberon Sedai,Dragoon
1층,Random Noone,Summoner
1층,Saya Arclight,Dancer
1층,Bean Ruud,Bard
1층,Tontnato Rae,Paladin
1층,Defaye Aogane,Gunbreaker
1층,Tio Aderis,WhiteMage
1층,Larky Lark,Scholar
1층,Vulcwen Mhasi,Summoner
1층,Jack Rihavein,Dragoon
1층,Esmerelde Pureheart,Monk
1층,Integra Soulsong,Bard
1층,Simone Wilder,WhiteMage
1층,Akari Chioneka,Warrior
1층,Melanie Shadowhunter,Paladin
1층,Schulenina Kurae,Scholar
1층,E' T-O,Samurai
1층,Gushi Ken,Monk
1층,Quu Bel,RedMage
1층,Mim Akiba,Dancer
1층,Nasu Chan,DarkKnight
1층,Bunny Ocean,Paladin
1층,Hotaru Ash,Scholar
1층,Frey Njord,Astrologian
1층,Miriel Cutler,Monk
1층,Kijn Kasen,Dragoon
1층,Ultimaratio Hecate,BlackMage
1층,Ricca Greenwood,Bard
1층,Reia Qreia,DarkKnight
1층,Lilly Delphinium,Paladin
1층,Mac Millan,WhiteMage
1층,Kaga Cielmadre,Scholar
1층,Nyrek Nellien,Dragoon
1층,Riva Luna,RedMage
1층,Nymeia Rennard,Dancer
1층,Vereign Arthos,Ninja
1층,Citrada Kitra,Gunbreaker
1층,Roan Falcaven,Paladin
1층,Eria Sylarn,Scholar
1층,Atmora Kusushi,Astrologian
1층,Frost Nyanko,BlackMage
1층,Riley Otris,Monk
1층,Mochi Nyanko,Bard
1층,Izanagi Rage,Dragoon
1층,Lumina Vermont,Warrior
1층,Marjorine Steelwind,Paladin
1층,Sine Ovex,Scholar
1층,Namira Num,WhiteMage
1층,Aurelia Lunaris,BlackMage
1층,Maria Poirot,Machinist
