층,유저 이름,직업
2층,Tsukkomi Kuma,DarkKnight
2층,Java Script,Scholar
2층,Anathalia Sinclaire,Monk
2층,Jitter Bug,Dragoon
2층,Garmr Imakoo,Bard
2층,Justsaying Guy,RedMage
2층,Stack Cavallo,Paladin
2층,Wyat Blackburn,Gunbreaker
2층,Pewpew Pewpew,WhiteMage
2층,Azella Zella,Scholar
2층,Saint Oduna,Monk
2층,Runan Arcas,BlackMage
2층,Raine Grey,Dragoon
2층,Risto Serenity,Dancer
2층,Draco Tatsuya,Gunbreaker
2층,Lalatuni Tututuni,Paladin
2층,Astro Nyoom,Scholar
2층,F'ystani Xiyeu,Astrologian
2층,Nowaru Lightsent,Samurai
2층,Erilsa Leadleaf,Dragoon
2층,Emoni Arkewright,RedMage
2층,Marie Delacroix,Dancer
2층,Korrico Ravin,Gunbreaker
2층,Tomo Shiro,DarkKnight
2층,Sillie Furball,Scholar
2층,Melos Vertigo,Astrologian
2층,Aeron Alastor,Monk
2층,Izelya Sardothien,Dragoon
2층,Miss Fokko,RedMage
2층,Alice Nightingale,Dancer
2층,Roxy Zoldyck,Gunbreaker
2층,Ryota Avius,Paladin
2층,Rusoka Ulasirri,Scholar
2층,Lynessa Justalyne,Astrologian
2층,Ser Holyghost,Samurai
2층,Vincent Vacarro,Dragoon
2층,Letz Volodarskii,Summoner
2층,Lea Senjougahara,Dancer
2층,Temurild Dazkar,Gunbreaker
2층,Merkava Zero,Paladin
2층,Queen Layne,WhiteMage
2층,Nephry Balfour,Scholar
2층,Dravi Joestar,BlackMage
2층,Dragoon Altair,Dragoon
2층,Kyndral Sachsbruun,Bard
2층,Imagine Wagons,Ninja
2층,Epicharis Perire,Gunbreaker
2층,Andromalius Corypheus,Warrior
2층,Shuffle Lily,WhiteMage
2층,Rin Chan,Scholar
2층,Nephy Voicelet,Monk
2층,Sukio Aramakijake,Dragoon
2층,Zi Tah,Bard
2층,Rio Mizuki,RedMage
2층,Zehwa Saryu,Gunbreaker
2층,Teddy Sd,DarkKnight
2층,Riina Clarte,WhiteMage
2층,Tia Elysia,Scholar
2층,Josh Trigiani,Dragoon
2층,Kairi Skye,Monk
2층,Berry Yuuki,Summoner
2층,Ami Hitagi,Bard
2층,Furry Tractor,Warrior
2층,Ronnie Konishi,Paladin
2층,Ellie Dingsson,WhiteMage
2층,Tamisaki Nanami,Scholar
2층,Sambemosi Gondoleon,BlackMage
2층,Didnt Doit,Samurai
2층,Gene Gene,Dragoon
2층,Kyouko Hori,Bard
2층,Maron Fray,Paladin
2층,Hunny Bunny,WhiteMage
2층,Sophia Alessa,Warrior
2층,Lanfear Valkyria,Scholar
2층,Taiga Saejima,Monk
2층,M'istad Shikhu,BlackMage
2층,Guwen Mihara,Dragoon
2층,Firebird Trance,Bard
2층,Elphie Vee,Paladin
2층,Mako Xeyala,Warrior
2층,Mourn Hold,WhiteMage
2층,Siwu Liu,Astrologian
2층,Heaven Oops,Dragoon
2층,Ram Ram,Bard
2층,Vulpes Zerda,Monk
2층,Silver Bell,Summoner
2층,Doobi Doob,Paladin
2층,Lord Buriburi,Gunbreaker
2층,Dark Mokube,WhiteMage
2층,Good Evening,Scholar
2층,Melo Memento,BlackMage
2층,Yozora Sekiguchi,Monk
2층,Alice Soft,Dragoon
2층,Nina Crexis,Machinist
2층,Matsuki Hiru,DarkKnight
2층,Aurora Night,WhiteMage
2층,Avellsy Niru,Paladin
2층,Kaede Aedelle,Scholar
2층,Nixillis Nihiru,BlackMage
2층,Msyu Nya,Dragoon
2층,Verzell Varion,Bard
2층,Y'vara Renn,Dancer
2층,Diamond Estole,DarkKnight
2층,Nanami Chiaki,Warrior
2층,Exiras Nex,Scholar
2층,Ayer Nahvi,Astrologian
2층,Te Ruhin,Monk
2층,Nyang Nyang,BlackMage
2층,Kantsu Ken,Dragoon
2층,Rin Titi,Bard
2층,Alexei Stukov,Paladin
2층,Hunter Jay,DarkKnight
2층,Awesome Tanya,WhiteMage
2층,Night Passer,Scholar
2층,Koma Kedara,Summoner
2층,Zeal Lavos,Monk
2층,Yen Sap,Dragoon
2층,Felicie Linacre,Dancer
2층,Yui Taso,Gunbreaker
2층,Yura Xa,Paladin
2층,Licht Schwarze,Scholar
2층,Magical Muscle,Astrologian
2층,Magna Dexter,Monk
2층,Feyrbrand Leifthrasir,Dragoon
2층,Featherine Auau,BlackMage
2층,Amariel Crystallie,Bard
2층,Erika Mishima,Gunbreaker
2층,Winter Noirceur,Paladin
2층,Mari Blanche,WhiteMage
2층,Pixie Ninefold,Scholar
2층,Miqo Te,BlackMage
2층,Sven Lightblood,Monk
2층,Elon Salver,Bard
2층,Cliven Stark,Samurai
2층,Tenbe Teshima,Warrior
2층,Sultana Altezza,DarkKnight
2층,Evalie Sonium,Astrologian
2층,Au Ra,Scholar
2층,Tiffany Liz,Monk
2층,Contra Banned,Machinist
2층,Coffee Mug,Dragoon
2층,Win Logon,BlackMage
2층,Felorr Bhakti,Gunbreaker
2층,Logos Veritas,Paladin
2층,Lin Sivvi,WhiteMage
2층,Trinth Rimesoul,Astrologian
2층,Laszlo Spoony,BlackMage
2층,Dabu Yamar,Dragoon
2층,Mirchar Mill,Monk
2층,Mill Phen,Bard
2층,Aki Aldrich,DarkKnight
2층,Lean Clairs,Paladin
2층,Green Billy,WhiteMage
2층,Aqua Hearts,Scholar
2층,Chandra Pantheon,BlackMage
2층,Usatei Inaba,Monk
2층,Aerystelle Del'astra,Machinist
2층,Yuri Tsukishima,Dragoon
2층,Ryuku Jolliffe,DarkKnight
2층,Ziggy Fen,Gunbreaker
2층,Dailan Groth,WhiteMage
2층,That Dude,Scholar
2층,Sharoon Ashelia,BlackMage
2층,Parl April,Monk
2층,Layer Overlay,Dragoon
2층,Nochita Liyah,Bard
2층,Zenon Winzard,Paladin
2층,Rainy Seeker,DarkKnight
2층,Pinaco Lada,WhiteMage
2층,Yuki Hane,Scholar
2층,Alex Slekbit,Monk
2층,Maya Kimura,Dragoon
2층,Aloh'ir Lazoran,BlackMage
2층,Zwin Aswad,Dancer
2층,Ncmacy Tachibana,Paladin
2층,Bun Breaker,DarkKnight
2층,Xau Rabntah,WhiteMage
2층,Pimoh Orinx,Scholar
2층,Kiyo Ko,BlackMage
2층,Lemon Drops,Monk
2층,Mia Mia',Dragoon
2층,Rinchan Nau,Dancer
2층,Oryza Mercury,Paladin
2층,Rag'ger Deathblow,DarkKnight
2층,Atherisch Kujata,WhiteMage
2층,Gouka Mekkyaku,Scholar
2층,Mimori Mugicha,Monk
2층,V'shunyi Tia,Dragoon
2층,Lancer Lot,RedMage
2층,Aster Ta'aniel,Dancer
2층,Lionheart Chong,Warrior
2층,Gail Exodia,DarkKnight
2층,Yukino Kirisaki,Scholar
2층,White Signet,Astrologian
2층,Ninjin Juice,Monk
2층,Pita Mikaduki,Machinist
2층,Ryobuchin Noa,RedMage
2층,Micha Zelgride,Dragoon
2층,Shangri La,Warrior
2층,Mordred San,Paladin
2층,Poni Kone,WhiteMage
2층,Chit Chat,Scholar
2층,Ran Pork,Monk
2층,Asahi Mcdowell,Dragoon
2층,Pharol Black,Summoner
2층,Uwoharu Chobo,Dancer
2층,Queen Qe,Gunbreaker
2층,Kan Nori,DarkKnight
2층,Menma Menma,Scholar
2층,Emilie Riviere,WhiteMage
2층,Daito Eclat,Dragoon
2층,Eleyham Vanhouten,RedMage
2층,Furestia Eco,Bard
2층,Anarchy Sphere,Ninja
2층,S'tarb Tia,Paladin
2층,Deos Weaponsoul,DarkKnight
2층,Alice Tis,WhiteMage
2층,Mina Lore,Scholar
2층,Linda Linda,Dragoon
2층,Stray Pokey,Bard
2층,Sesia One,RedMage
2층,Naked Shippo,Dancer
2층,Patata Imo,Gunbreaker
2층,Alvin Naghat,Paladin
2층,Luna Rur,WhiteMage
2층,Saya Praline,Scholar
2층,Aster Sion,Machinist
2층,Syo Sasa,Summoner
2층,Mindy Kickass,Dragoon
2층,Sion Chan,Monk
2층,Escha Elsreat,Gunbreaker
2층,Koma Kun,Paladin
2층,Monica Fleuret,WhiteMage
2층,Hunter Thro,Scholar
2층,Cynthia Nguyen,Machinist
2층,Azula Akagane,Summoner
2층,Baka Idiot,Ninja
2층,Lynn Nae,Dancer
2층,Bongo Cat,Paladin
2층,Switza Silke,Warrior
2층,Caro Kann,Scholar
2층,Frey Luna,Astrologian
2층,Sherry Styne,Machinist
2층,Nyxus Tydelic,Dragoon
2층,Ayuriii Mimi,Summoner
2층,Setaria Arma,Ninja
2층,Colette Xl,DarkKnight
2층,Yotsuba Hachiyou,Paladin
2층,Shania Crawford,WhiteMage
2층,Spa Ruby,Scholar
2층,Carome Luke,Monk
2층,Blaze Razgriz,Dragoon
2층,Kyun-Kyun Saeba,Bard
2층,Leshy Leshy,RedMage
2층,Metal Blue,Warrior
2층,Mana Wright,Paladin
2층,Katsudon Okawari,WhiteMage
2층,Nito Tia,Scholar
2층,Lucy Elsie,Monk
2층,Valerio Mikona,Machinist
2층,Far Fur,Dragoon
2층,Nalulu Narue,RedMage
2층,Teto Filia,Paladin
2층,Sefilia Remu,DarkKnight
2층,Sora Pooon,WhiteMage
2층,Linka Neyve,Scholar
2층,Milka Mampf,BlackMage
2층,Toran Kiromi,Monk
2층,Raer Anthur,Dragoon
2층,Kiara Takamaki,Bard
2층,Danse Danse,Gunbreaker
2층,Bandia Solas,DarkKnight
2층,Yuki Reborn,WhiteMage
2층,Stolen Lemon,Scholar
2층,Chain Chain,Monk
2층,Tamamo Mae,Summoner
2층,Ehrean Coineagan,Dragoon
2층,Elsie Elsevier,Bard
2층,Aeriality R'idyll,Paladin
2층,Lan D'aramitz,Warrior
2층,Xaracy Thunder,Scholar
2층,Kobato Mae,Astrologian
2층,Toasty Buns,BlackMage
2층,Okiu Matsui,Monk
2층,Oni Freelove,Machinist
2층,Sasha Ridley,Dragoon
2층,Rin Windrider,Gunbreaker
2층,Stealth Sai,Paladin
2층,Angary Fays,WhiteMage
2층,Armes Solum,Scholar
2층,Kojio Kun,Dragoon
2층,Rose Sumsea,Summoner
2층,Momofu Mofu,Bard
2층,Luki Aldamelia,Ninja
2층,Alus Rozen,Gunbreaker
2층,Aqua Peace,DarkKnight
2층,Hikarina The'trinity,WhiteMage
2층,Sep Licz,Scholar
2층,Nick Young,Dragoon
2층,Drill Tips,BlackMage
2층,Maho Barkhorn,Monk
2층,Taeshi Iya,Dancer
2층,Hruodig Hruodiger,Paladin
2층,Maso C',Gunbreaker
2층,Serena Aurorae,Scholar
2층,Odori Tsuki,Astrologian
2층,Sybaris Nightfall,Dragoon
2층,Jyntax Lyroh,Monk
2층,Sonera Trace,Summoner
2층,Ceana Cer,Bard
2층,Izanami Shikhu,WhiteMage
2층,Ikea Tasche,DarkKnight
2층,Reyvolver Klinge,Warrior
2층,Dylan Nunh,Scholar
2층,Aya Branford,Monk
2층,Aro Minlaro,RedMage
2층,Lena Wisteria,Dragoon
2층,Har Dingal,Bard
2층,Lei Izanami,Paladin
2층,Loyd Blue,DarkKnight
2층,Diavolo Jecter,WhiteMage
2층,Laura Hevn,Scholar
2층,Aroma Clover,Machinist
2층,Aquarius Lala,Dragoon
2층,Noname Harvey,Summoner
2층,Emma Hathaway,Bard
2층,Little Braver,Paladin
2층,Kabuto Ken,DarkKnight
2층,Caro Merrill,WhiteMage
2층,Kui Rui,Scholar
2층,Michael Kors,Dragoon
2층,Kaze Kusanagi,Monk
2층,Kir By,BlackMage
2층,Ryku Sonkei,Machinist
2층,Malo Rhee,Paladin
2층,Felix Crescent,DarkKnight
2층,Crein Crein,Scholar
2층,Emain Macha,WhiteMage
2층,Stella Fleuret,Monk
2층,Bastet Hatulini,Dragoon
2층,Lapii Mcfly,Machinist
2층,Noxul Kundalini,Summoner
2층,Ceraph Goudernoux,Warrior
2층,Velvet Xiaoyin,Gunbreaker
2층,Dr Momochi,WhiteMage
2층,Mini Mage,Scholar
2층,Krystya Akimata,Samurai
2층,Mokamoka Moo,Dragoon
2층,Rhael Nelhah,Bard
2층,Baked Goods,RedMage
2층,Aeon Crimson,DarkKnight
2층,Angelus Mortem,Paladin
2층,Arkturus Merak,WhiteMage
2층,Fruit Bat,Astrologian
2층,Yud Tnb,Monk
2층,Ayks Fell,Bard
2층,Cano Cham,Dragoon
2층,Mea Chan,Summoner
2층,Spark Design,Paladin
2층,King-salmon Meuniere,Gunbreaker
2층,Shannon Fano,WhiteMage
2층,Lucky Ri,Scholar
2층,Feylan Narati,Dragoon
2층,Lovi Tas,Monk
2층,Larus Fandango,Summoner
2층,Curby Everdeen,Bard
2층,Sam' Winchester,Gunbreaker
2층,Hakusa Matata,WhiteMage
2층,Haru Noir,Scholar
2층,Nephenee Harkonnen,DarkKnight
2층,Claymore Morqlae,Monk
2층,Ghens Cie,Dragoon
2층,Hinoka Shirasagi,RedMage
2층,Raven Cinderbrooke,Dancer
2층,Eva Appelgreen,Paladin
2층,Krylios Poggers,DarkKnight
2층,Renko Chan,WhiteMage
2층,Fluffy Eevee,Scholar
2층,Shura Kote,Monk
2층,Cookie Cake,BlackMage
2층,Shin Senpai,Dragoon
2층,Alicia Melchiott,Dancer
2층,Mikazu Augus,DarkKnight
2층,Banh Mi,Paladin
2층,Ka Pow,Scholar
2층,H'alabali Chahoe,WhiteMage
2층,Sevenstars Jade,BlackMage
2층,Ay Aya,Monk
2층,Azalea Az,Dragoon
2층,Nohs Neige,Machinist
2층,Kanmuri Ryuu,Paladin
2층,Ainz Anderson,DarkKnight
2층,Sana Alfort,WhiteMage
2층,Sachi Landor,Scholar
2층,Elde Amevarh,Dragoon
2층,Kurtys Lunae,Bard
2층,Odessa Palewind,Machinist
2층,Leyla Varias,Monk
2층,Mothisse Demotpassant,Paladin
2층,Spyks Callis,Warrior
2층,Ryn'to Azphel,Scholar
2층,Pyrrha Zephyra,Astrologian
2층,Kamii Zumii,BlackMage
2층,Er Deuce,Dragoon
2층,Zoe Highwind,Bard
2층,Ignious Zygarde,Monk
2층,Cocona Runa,Paladin
2층,Marlon Strifehartidus,Warrior
2층,Cerelia Feiyin,WhiteMage
2층,Ryuuto Sumeragi,Scholar
2층,Kori Nocturne,Dragoon
2층,Arete Nomos,RedMage
2층,Rabid Thunder,Ninja
2층,Milulu Milu',Dancer
2층,Glaive Incursio,Gunbreaker
2층,Swozbhar Rymmskyfsyn,Paladin
2층,Cyn Drak'zy,Scholar
2층,Deidre Mahariel,Astrologian
2층,Leo Quirm,Bard
2층,Alayne Merrilin,Summoner
2층,Tsubaki Mitsurugi,Dragoon
2층,Sea Lion,Dancer
2층,Kerias Aesthesias,Paladin
2층,Mikomi Kisomi,Warrior
2층,Briare Lore,WhiteMage
2층,Leigh Hasting,Scholar
2층,Kurohime Ryutsuki,Dragoon
2층,Sin Saiba,Machinist
2층,Lycorys Ocha,Monk
2층,Ramm Ranch,Paladin
2층,Zenogias Sorence,DarkKnight
2층,Naj Iru,WhiteMage
2층,Gen Ni,Astrologian
2층,Raian Lighthand,BlackMage
2층,Stacy Blackwood,Machinist
2층,Kiyoshi Ryuu,Dragoon
2층,Fonsy Wright,Bard
2층,Axster Silver,Gunbreaker
2층,Lily Weiss,Paladin
2층,Lilisette Ragelise,Scholar
2층,Fureiroon Felagund,Astrologian
2층,Nefael Yunalesca,Monk
2층,Ataraxis Prophylaxis,BlackMage
2층,Guri Celesia,Bard
2층,John Yotsuichi,Machinist
2층,Balthier Hume,Gunbreaker
2층,Kishi Ryder,Paladin
2층,Leah'to Vhenalas,Scholar
2층,Sabra Cat,WhiteMage
2층,Jiso Lawliet,Dragoon
2층,Saika Hyouri,Machinist
2층,Mayo Mayo,Summoner
2층,Kojico Noko,Dancer
2층,Ritarita Ritango,Gunbreaker
2층,Gyouza Huumi,Paladin
2층,Pokkuru Pottokurin,Scholar
2층,Amarimono Yobun,WhiteMage
2층,Aeslith Hikari,BlackMage
2층,Goisey Sensen,Dragoon
2층,Gonah Nya,RedMage
2층,Tae Schnee,Dancer
2층,Brulok Airus,Warrior
2층,Reyko Pld,Paladin
2층,Nyami Daelienne,WhiteMage
2층,Bianca Delmar,Astrologian
2층,Cookie- Monster-,Samurai
2층,Yumelu Monipani,Summoner
2층,Lakyus Alvein,Dragoon
2층,Melenge Salbelia,Dancer
2층,Sawa Haru,DarkKnight
2층,Atra Freebell,Paladin
2층,Kamui Izayoi,WhiteMage
2층,Huko Somiko,Astrologian
2층,Chilled Latte,BlackMage
2층,Talem Splash,Machinist
2층,Jayce Cloverfield,Samurai
2층,Mighty Muncher,Dragoon
2층,Hardcore Harry,Paladin
2층,Wei Rin,Gunbreaker
2층,Da Mage,Scholar
2층,Rem Vaufaune,WhiteMage
2층,Galveira Vorfeed,BlackMage
2층,Faith Nox,Dragoon
2층,Aila Insomnia,Machinist
2층,Joler Dakwhil,Dancer
2층,Yato Dragneel,Paladin
2층,Astaroth Ragnaroek,DarkKnight
2층,Molly Yubi,WhiteMage
2층,Dyanna Svanhild,Astrologian
2층,Raebyn Valeroyant,BlackMage
2층,Phreak Surreal,Dragoon
2층,S'erri Vulpse,Machinist
2층,Brox Greytide,Ninja
2층,Lulu Lupina,Gunbreaker
2층,Your Dakimakura,Paladin
2층,Jager Zero,WhiteMage
2층,Gray Manse,Scholar
2층,Faust Lorivicus,BlackMage
2층,Orianna Maxwell,Summoner
2층,Bel' Imeri,Dragoon
2층,Jets Down,Dancer
2층,Vince Highwind',Paladin
2층,Rina Ki,Warrior
2층,Healer Mcjenkins,WhiteMage
2층,Sokhatai Arulaq,Scholar
2층,Arch-Eak Azor-Ahai,Dragoon
2층,Yedz Chillas,Bard
2층,Rukkia Sakazaki,BlackMage
2층,Sylphritz Selvenfodr,Dancer
2층,Kharill Zhane,Gunbreaker
2층,Karrot Kangpao,Warrior
2층,Chibi Eruza,Astrologian
2층,Ebi Tendon,Scholar
2층,Mitski Zahard,Dragoon
2층,Ashelia Ansatsusha,Samurai
2층,Takau Mapas,Machinist
2층,Kurenai Hvy,Dancer
2층,Kryptos Four,DarkKnight
2층,Alainne Wodin,Paladin
2층,Mar Arterra,Scholar
2층,Esra Althaea,WhiteMage
2층,Ladisla Kociann,BlackMage
2층,Rascenza Norzelva,Monk
2층,Sekundes Dullahan,Dragoon
2층,Dandaedre Zadiel,Machinist
2층,Nicotor Kirigawa,DarkKnight
2층,Phyrine Soa,WhiteMage
2층,Bren Naal,Paladin
2층,Elioran Theilia,Astrologian
2층,Den Kato,Dragoon
2층,Misya Artonelico,Monk
2층,Poi Rot,Machinist
2층,Reona Farrel,Dancer
2층,Eza Sama,Paladin
2층,White Tshine,DarkKnight
2층,Sala Puu,Scholar
2층,Sintaro Omega,WhiteMage
2층,Noire Dusksky,BlackMage
2층,Lyra Wallace,Monk
2층,Isabelle Wallace,Bard
2층,Noma Kurusu,Dancer
2층,Ragnvald Zephyrus,Gunbreaker
2층,Auora Stormwarden,Paladin
2층,Molona Mayuzumi,WhiteMage
2층,Zero Alexander,Scholar
2층,Kanran Noir,Monk
2층,Darude Snowstorm,Dragoon
2층,Keroro Kero,RedMage
2층,Aria Ledford,Dancer
2층,Jake Five,Gunbreaker
2층,Rakido Manakido,Paladin
2층,Celeste Ledford,WhiteMage
2층,Carlbuncle Jr,Scholar
2층,Lance Veras,Samurai
2층,Ja'far Sindria,BlackMage
2층,Spooky Cheeks,Summoner
2층,Pomato Totato,Dancer
2층,Knight Mayor,Gunbreaker
2층,Elude Irkz,Warrior
2층,Seymour Brinkers,Scholar
2층,Force Blackbear,WhiteMage
2층,Komikoko Komiko,Monk
2층,Heipo Dmoll,BlackMage
2층,Ame Snow,Machinist
2층,Shoko Kanimine,Ninja
2층,Hirot'a Gameoff,Gunbreaker
2층,Gin Hito,Warrior
2층,Ayuzou Amanon,Astrologian
2층,Yuu Grave,WhiteMage
2층,Noki Seala,Dragoon
2층,Arca Orca,Bard
2층,Yagitaso Shootingstar,BlackMage
2층,Nymph Perorin,Ninja
2층,Pipi Peanut,Paladin
2층,Ars Notoria,Gunbreaker
2층,Vivi Kesha,Scholar
2층,Kamy Herut,Astrologian
2층,Celinay Dreadwyrm,Monk
2층,Makojin-maus Amethyst,BlackMage
2층,Seras Viel,Machinist
2층,Bastion Haksta,Dragoon
2층,Rota Fortunae,Gunbreaker
2층,Taiyang Tamago,Paladin
2층,Azul Tamago,WhiteMage
2층,Eien Deazure,Scholar
2층,Hikari Nakajima,BlackMage
2층,Elusive Jump,Dragoon
2층,Mashiro Tokiri,Samurai
2층,Aria Florence,Machinist
2층,Sylve Lowen,Gunbreaker
2층,Koyomi Satellis,Warrior
2층,Valia Khilo,WhiteMage
2층,Twitch Thaught,Scholar
2층,Edralo Orunitia,BlackMage
2층,Loyce Eleum,Dragoon
2층,Jenny Yhisa,Bard
2층,Mumugon Kuhbab,Dancer
2층,Marigold Libra,DarkKnight
2층,Kebab Halal,Paladin
2층,Hikari Jvay,WhiteMage
2층,Bob Goodfellow,Scholar
2층,Alyph Rennilea,Monk
2층,Irene Bae,Bard
2층,Kiri Kuri,BlackMage
2층,Cocoa Bunny,RedMage
2층,Gan Garanjy,Warrior
2층,Amelia William,Paladin
2층,Krystal Jung,Scholar
2층,Alexia'fae Sylvis,WhiteMage
2층,Grigori Valentine,Samurai
2층,Rainbow Mika,Summoner
2층,Roy Kharlu,Dragoon
2층,Symothy Nguyen,Dancer
2층,Trusty Patches,Gunbreaker
2층,Razz Valentine,DarkKnight
2층,Mirabel Anathema,WhiteMage
2층,Sylva Valeoris,Scholar
2층,Cro Milk,BlackMage
2층,Roa Nautilus,RedMage
2층,My Mini,Samurai
2층,Lily Chouchou,Dancer
2층,Roxas J'wolfram,Paladin
2층,Alba Luna,Warrior
2층,Qualua Chevalier,WhiteMage
2층,Ryra Madeleine,Scholar
2층,Cupcake Princess,Monk
2층,Sepherene Farron,Samurai
2층,Kenpachi Rama-Sama,Machinist
2층,Ultimus Vivi,BlackMage
2층,Wolf Ryski,Paladin
2층,Asto Kratox,Gunbreaker
2층,Ezrih'a Kalhirai,WhiteMage
2층,Cassiel Softwing,Scholar
2층,Yoshi Hiraoka,Machinist
2층,Akira Jimbo,Dragoon
2층,Juna Valestein,Ninja
2층,Auricle Feinxyn,RedMage
2층,Winter Eira,DarkKnight
2층,Marrec Kaien,Gunbreaker
2층,Lu Silvernight,WhiteMage
2층,Bandito Co,Astrologian
2층,Darkan Io,Dragoon
2층,Ma Ki,Dancer
2층,Whale Lip,Summoner
2층,Leo Ratonlaveur,Ninja
2층,Senh Ko,Paladin
2층,Dark Obscuro',Warrior
2층,Misaka Tenshi,Scholar
2층,Lis Beth,Samurai
2층,Joll Jabber,BlackMage
2층,Una Katie,Ninja
2층,Neko Monokuro,Dancer
2층,Wayhome Blue,Paladin
2층,Furea Bordor,DarkKnight
2층,Shino Mistworks,Scholar
2층,Kura Pon,Astrologian
2층,Brutallus Zartax,BlackMage
2층,Sha Losstarot,Dragoon
2층,Yuha Spacecowboy,Bard
2층,Hiromaku Ikasama,Ninja
2층,Jeros Hawke,Gunbreaker
2층,Lynx Crimson,DarkKnight
2층,Nyrii Losstarot,WhiteMage
2층,Manon White,Scholar
2층,Jo Sh,Dragoon
2층,Suko Khai,Summoner
2층,Temperance Brennan,Dragoon
2층,Ana Kyu,Dancer
2층,K'aandy Lunaris,Warrior
2층,Joyk'er Solaris,WhiteMage
2층,Space' Dandy',DarkKnight
2층,Arisato Nonoyon,Scholar
2층,Eilidh Yorha,BlackMage
2층,Neryth Tohka,Dragoon
2층,Lord Vathry,Bard
2층,S'rahna Tal,Dancer
2층,Cornelia Allen,DarkKnight
2층,Squigg Almacia,Gunbreaker
2층,Guardian Angel,WhiteMage
2층,Affy Vuwazi,Scholar
2층,Ikfes Ivahn,Dragoon
2층,Jimmy Frazzle,Machinist
2층,Azhade Jashin,Bard
2층,Kuro Thunder,Summoner
2층,Sleepy Warruru,Gunbreaker
2층,Mana Reginleif,Paladin
2층,Sophia Alexander,Scholar
2층,Matthias Pallore,Astrologian
2층,Lilulu Lilu,Bard
2층,Zipde Yokose,RedMage
2층,Nuku Nuku,Summoner
2층,Subesube Oneesan,Dragoon
2층,Muscle Matsumoto,DarkKnight
2층,Chage Chu,Warrior
2층,Lain Goddess,WhiteMage
2층,Sara Lie,Scholar
2층,Okuyasu Nijimura,BlackMage
2층,Dervy Yakimi,Dragoon
2층,Kalm Yarborough,Machinist
2층,Howard Caelum,Dancer
2층,Vimak Regal,Paladin
2층,Theodore Selmer,Warrior
2층,Miyuki Tatsuya,WhiteMage
2층,Zephuros Landrut,Scholar
2층,Lucinda Silvertears,BlackMage
2층,Xen Rik,Samurai
2층,Deus Vult,Dragoon
2층,Camelia Dust,Dancer
2층,Giuda Balderk,Gunbreaker
2층,Baalmut Valhesti,DarkKnight
2층,Kogenta Stormbringer,WhiteMage
2층,Galatea Shingan,Scholar
2층,Momo Dayo,Monk
2층,Hearsca Narodol,Dragoon
2층,Little Pearss,Ninja
2층,Jeremiah Gottwald,Paladin
2층,Rin Alice,Gunbreaker
2층,Your Senpai,Scholar
2층,Raphaelia Freyr,WhiteMage
2층,Ixiah Kitsunei,BlackMage
2층,Ash Penhallow,Samurai
2층,Elysia Viridis,Bard
2층,Ju Li,Dancer
2층,Kuro Okami,Gunbreaker
2층,Setsumi Sato,Paladin
2층,Reiyna Ayleth,WhiteMage
2층,Lord Vahn,Scholar
2층,J'majha Devo,RedMage
2층,Nivie Carrilaut,Samurai
2층,Y'shtola Cat,Dragoon
2층,Dzuka Kher,Dancer
2층,Ophelia Varus,Gunbreaker
2층,Falcanis Silvarn,Paladin
2층,Phii Delity,WhiteMage
2층,Tobi Poe,Astrologian
2층,Nek Matricaria,Dragoon
2층,Sen Puuki,Monk
2층,Citrus Aurantiifolia,Summoner
2층,Prin Pinebay,Bard
2층,Charlotte Biscotti,Paladin
2층,Haman Nirvana,DarkKnight
2층,Yukkuri Rk,Scholar
2층,Ayumi Lazward,WhiteMage
2층,Manly Musk,Samurai
2층,Amnesia Rose,Dragoon
2층,Cairom Fofomen,RedMage
2층,Kadu Chacha,Bard
2층,Claire Lockhart,Gunbreaker
2층,Blanche Lafaytette,Paladin
2층,Tsundere Waifu,WhiteMage
2층,Kylia Lumi,Astrologian
2층,Satoru Sakamoto,BlackMage
2층,Yunala Misu,Monk
2층,Taro Solle,Bard
2층,Sayuri Snowfall,RedMage
2층,Izayoi Yari,DarkKnight
2층,Form Cakes,Warrior
2층,Susuwu Suwu,WhiteMage
2층,Loli Kori,Astrologian
2층,Larryau Jenova,Dragoon
2층,Shino Shimokobe,BlackMage
2층,Levyne Weiss,Bard
2층,M'nhuji Tia,Dancer
2층,Kryskaa Chiara,Warrior
2층,Hit Me,DarkKnight
2층,Beg Me,WhiteMage
2층,Astisra Vahni,Scholar
2층,Ezper Reeeeeeeeeeeeee,Monk
2층,Komei Haiiro,BlackMage
2층,Reinhardt Willhelm,Dragoon
2층,Ruby Stark,RedMage
2층,Asano Dora,DarkKnight
2층,Leonele Sereni,Paladin
2층,Lorena Ravenclaw,Scholar
2층,Berry Blossom,Astrologian
2층,Hide Tia,Monk
2층,Carmine Calm,Summoner
2층,Relm Pictmancer,Bard
2층,Yuu Suke,Samurai
2층,Chi- Mgo,DarkKnight
2층,Lucia Lulu,Gunbreaker
2층,Lion Arion,WhiteMage
2층,Gon Scholar,Scholar
2층,Elise Dracona,BlackMage
2층,Hyrri Heartt,Monk
2층,Moxala D'riqi,Dancer
2층,Saori Amagiri,Machinist
2층,Jack Daedrus,DarkKnight
2층,Rjomi Atoel,Paladin
2층,Rachel Lakinzi,WhiteMage
2층,Wren Westknight,Scholar
2층,Bel Eriond,BlackMage
2층,Taiku Verex,Samurai
2층,Krysas Azphina,Dragoon
2층,Desslok Desslar,Dancer
